lead_id,date,channel,device,company_size,sector,region,status
13444,2025-09-25,Instagram Ads,Mobile,1000+,Health,Grand Est,MQL
10253,2025-09-25,Facebook Ads,Mobile,10-50,Education,IdF,MQL
13400,2025-09-25,Emailing,Mobile,50-100,Health,IdF,MQL
10276,2025-09-25,Instagram Ads,Mobile,1-10,Energy,IdF,Client
10298,2025-09-25,LinkedIn,Mobile,50-100,Energy,PAC,SQL
13339,2025-09-25,LinkedIn,Desktop,10-50,Travel,IdF,MQL
14889,2025-09-25,LinkedIn,Mobile,1-10,Travel,Pays de la Loire,SQL
12885,2025-09-25,Instagram Ads,Desktop,10-50,Education,Grand Est,MQL
12735,2025-09-25,Instagram Ads,Desktop,1-10,Media,Pays de la Loire,SQL
10693,2025-09-25,Emailing,Mobile,50-100,Health,IdF,Client
12709,2025-09-25,Facebook Ads,Desktop,500-1000,Finance,ARA,MQL
10759,2025-09-25,Instagram Ads,Mobile,1-10,Tech,Pays de la Loire,MQL
10750,2025-09-25,Emailing,Mobile,100-500,Health,Pays de la Loire,SQL
10819,2025-09-25,Facebook Ads,Mobile,1-10,Education,Hauts-de-France,MQL
14768,2025-09-25,LinkedIn,Tablet,10-50,Energy,ARA,SQL
12686,2025-09-25,Emailing,Desktop,50-100,Education,Nouvelle-Aquitaine,SQL
10670,2025-09-25,Emailing,Desktop,50-100,Energy,Occitanie,MQL
14060,2025-09-25,Facebook Ads,Tablet,1-10,Media,PAC,MQL
12791,2025-09-25,Instagram Ads,Mobile,10-50,Finance,ARA,SQL
10847,2025-09-25,Instagram Ads,Desktop,1000+,Industry,Pays de la Loire,MQL
11324,2025-09-26,Instagram Ads,Mobile,500-1000,Retail,PAC,Client
13365,2025-09-26,LinkedIn,Desktop,1-10,Health,IdF,SQL
14071,2025-09-26,LinkedIn,Desktop,1-10,Media,IdF,SQL
14322,2025-09-26,LinkedIn,Mobile,10-50,Media,Grand Est,MQL
14905,2025-09-26,Emailing,Mobile,1-10,Media,IdF,MQL
11352,2025-09-26,Facebook Ads,Mobile,10-50,Media,Nouvelle-Aquitaine,MQL
10261,2025-09-26,Instagram Ads,Desktop,50-100,Media,IdF,Client
13850,2025-09-26,Facebook Ads,Tablet,10-50,Health,Bretagne,SQL
12012,2025-09-26,Instagram Ads,Mobile,50-100,Media,Grand Est,MQL
13846,2025-09-26,Instagram Ads,Tablet,10-50,Travel,IdF,MQL
13418,2025-09-26,Emailing,Desktop,10-50,Retail,Hauts-de-France,SQL
11364,2025-09-26,LinkedIn,Mobile,10-50,Retail,Hauts-de-France,SQL
13426,2025-09-26,Facebook Ads,Mobile,1-10,Industry,Hauts-de-France,MQL
12749,2025-09-26,LinkedIn,Desktop,50-100,Energy,IdF,SQL
13436,2025-09-26,Emailing,Mobile,1-10,Tech,Grand Est,MQL
11939,2025-09-26,Emailing,Mobile,10-50,Health,Bretagne,SQL
10903,2025-09-26,LinkedIn,Mobile,10-50,Travel,PAC,Client
11977,2025-09-26,Facebook Ads,Desktop,10-50,Health,Pays de la Loire,SQL
12589,2025-09-26,LinkedIn,Mobile,10-50,Finance,Grand Est,SQL
12889,2025-09-26,Instagram Ads,Mobile,50-100,Media,Nouvelle-Aquitaine,SQL
10331,2025-09-26,LinkedIn,Mobile,100-500,Education,IdF,SQL
14148,2025-09-26,LinkedIn,Mobile,1000+,Education,PAC,MQL
13153,2025-09-26,Facebook Ads,Tablet,1-10,Retail,Nouvelle-Aquitaine,MQL
12134,2025-09-26,LinkedIn,Mobile,50-100,Media,ARA,SQL
12133,2025-09-26,Facebook Ads,Mobile,10-50,Retail,Bretagne,SQL
10943,2025-09-26,Instagram Ads,Desktop,1-10,Health,Grand Est,SQL
14852,2025-09-26,Instagram Ads,Mobile,1000+,Education,Bretagne,SQL
12117,2025-09-26,LinkedIn,Mobile,10-50,Health,IdF,MQL
14289,2025-09-26,Instagram Ads,Mobile,10-50,Energy,Hauts-de-France,SQL
13160,2025-09-26,Facebook Ads,Tablet,50-100,Travel,PAC,MQL
13167,2025-09-26,Emailing,Desktop,50-100,Tech,Occitanie,SQL
10789,2025-09-26,Instagram Ads,Mobile,10-50,Tech,IdF,SQL
12541,2025-09-26,Instagram Ads,Mobile,10-50,Education,Pays de la Loire,MQL
10971,2025-09-26,Instagram Ads,Mobile,10-50,Tech,IdF,MQL
12560,2025-09-26,Instagram Ads,Desktop,1000+,Energy,Grand Est,MQL
12568,2025-09-26,Instagram Ads,Desktop,100-500,Energy,Grand Est,MQL
13219,2025-09-26,LinkedIn,Desktop,100-500,Travel,ARA,SQL
13220,2025-09-26,Facebook Ads,Desktop,10-50,Energy,IdF,SQL
14541,2025-09-26,Facebook Ads,Mobile,500-1000,Health,IdF,MQL
14138,2025-09-26,LinkedIn,Mobile,10-50,Tech,Nouvelle-Aquitaine,MQL
10930,2025-09-26,Emailing,Mobile,500-1000,Education,IdF,MQL
14076,2025-09-26,Facebook Ads,Desktop,10-50,Travel,Grand Est,MQL
13328,2025-09-26,Emailing,Desktop,10-50,Energy,ARA,MQL
14296,2025-09-26,Emailing,Desktop,1-10,Education,Grand Est,MQL
10924,2025-09-26,Facebook Ads,Mobile,50-100,Finance,Pays de la Loire,SQL
12611,2025-09-26,Emailing,Mobile,10-50,Retail,Grand Est,Client
12738,2025-09-26,Instagram Ads,Desktop,1-10,Media,ARA,SQL
10830,2025-09-26,Emailing,Tablet,50-100,Tech,IdF,MQL
13776,2025-09-26,Instagram Ads,Tablet,50-100,Media,IdF,Client
11552,2025-09-26,Instagram Ads,Mobile,50-100,Education,Nouvelle-Aquitaine,MQL
11818,2025-09-26,LinkedIn,Desktop,50-100,Energy,Grand Est,MQL
11555,2025-09-26,Emailing,Desktop,50-100,Energy,PAC,SQL
10836,2025-09-26,Instagram Ads,Desktop,1-10,Health,Nouvelle-Aquitaine,MQL
11588,2025-09-26,Facebook Ads,Mobile,100-500,Industry,Hauts-de-France,MQL
12639,2025-09-26,LinkedIn,Mobile,10-50,Travel,Bretagne,MQL
13766,2025-09-26,LinkedIn,Desktop,10-50,Industry,Grand Est,SQL
10078,2025-09-26,Facebook Ads,Mobile,100-500,Tech,Bretagne,MQL
13626,2025-09-26,Emailing,Mobile,10-50,Retail,Hauts-de-France,SQL
13631,2025-09-26,Emailing,Mobile,1-10,Industry,PAC,MQL
11786,2025-09-26,LinkedIn,Tablet,1-10,Education,ARA,MQL
10061,2025-09-26,Emailing,Tablet,100-500,Travel,IdF,MQL
14411,2025-09-26,Emailing,Desktop,1-10,Health,ARA,MQL
11638,2025-09-26,Instagram Ads,Mobile,100-500,Retail,IdF,MQL
10037,2025-09-26,Emailing,Tablet,10-50,Energy,Bretagne,MQL
13749,2025-09-26,Instagram Ads,Mobile,500-1000,Industry,ARA,SQL
14440,2025-09-26,Instagram Ads,Mobile,1-10,Tech,Grand Est,MQL
11676,2025-09-26,Emailing,Desktop,100-500,Tech,ARA,MQL
12654,2025-09-26,Instagram Ads,Desktop,10-50,Travel,ARA,MQL
10102,2025-09-26,Facebook Ads,Mobile,50-100,Travel,IdF,SQL
13466,2025-09-26,Facebook Ads,Mobile,10-50,Health,IdF,MQL
14116,2025-09-26,Instagram Ads,Mobile,1-10,Education,Hauts-de-France,MQL
12629,2025-09-26,Facebook Ads,Desktop,1-10,Industry,Bretagne,SQL
12138,2025-09-26,Emailing,Desktop,1000+,Travel,PAC,MQL
11899,2025-09-26,Instagram Ads,Mobile,10-50,Travel,Nouvelle-Aquitaine,MQL
11429,2025-09-26,Instagram Ads,Mobile,100-500,Industry,Bretagne,Client
13497,2025-09-26,Instagram Ads,Mobile,1-10,Media,IdF,MQL
13503,2025-09-26,Emailing,Tablet,1-10,Industry,Hauts-de-France,SQL
11453,2025-09-26,Facebook Ads,Mobile,10-50,Industry,Occitanie,MQL
13517,2025-09-26,Facebook Ads,Tablet,1000+,Health,Nouvelle-Aquitaine,MQL
11857,2025-09-26,Facebook Ads,Mobile,50-100,Media,PAC,MQL
11484,2025-09-26,Facebook Ads,Mobile,100-500,Energy,IdF,MQL
14087,2025-09-26,LinkedIn,Tablet,10-50,Energy,Bretagne,MQL
11851,2025-09-26,Instagram Ads,Tablet,50-100,Energy,PAC,SQL
11502,2025-09-26,Emailing,Mobile,100-500,Health,IdF,SQL
13554,2025-09-26,Emailing,Mobile,100-500,Finance,Bretagne,SQL
10134,2025-09-26,Instagram Ads,Tablet,100-500,Travel,Pays de la Loire,Client
11843,2025-09-26,LinkedIn,Mobile,500-1000,Education,ARA,MQL
11511,2025-09-26,LinkedIn,Desktop,1-10,Health,IdF,SQL
11836,2025-09-26,Emailing,Mobile,1-10,Industry,Pays de la Loire,SQL
13584,2025-09-26,Facebook Ads,Mobile,10-50,Education,Bretagne,SQL
11531,2025-09-26,LinkedIn,Tablet,1-10,Education,IdF,MQL
11834,2025-09-26,Instagram Ads,Tablet,10-50,Industry,ARA,SQL
14955,2025-09-26,LinkedIn,Mobile,10-50,Health,Bretagne,SQL
14469,2025-09-26,Instagram Ads,Mobile,1-10,Travel,Bretagne,MQL
14850,2025-09-26,Instagram Ads,Desktop,1-10,Industry,Grand Est,MQL
14567,2025-09-26,Emailing,Desktop,1-10,Travel,IdF,MQL
11247,2025-09-26,Emailing,Desktop,100-500,Energy,Hauts-de-France,Client
13034,2025-09-26,Emailing,Desktop,500-1000,Retail,IdF,MQL
10656,2025-09-26,Facebook Ads,Desktop,50-100,Retail,IdF,MQL
11175,2025-09-26,Facebook Ads,Mobile,100-500,Education,Nouvelle-Aquitaine,SQL
12295,2025-09-26,Emailing,Tablet,500-1000,Energy,IdF,MQL
10715,2025-09-26,Instagram Ads,Mobile,10-50,Energy,Occitanie,Client
12405,2025-09-26,LinkedIn,Mobile,50-100,Retail,IdF,SQL
12821,2025-09-26,Emailing,Mobile,10-50,Tech,IdF,MQL
11182,2025-09-26,LinkedIn,Mobile,10-50,Energy,IdF,SQL
10574,2025-09-26,Instagram Ads,Desktop,10-50,Media,IdF,SQL
12817,2025-09-26,Emailing,Tablet,100-500,Education,Grand Est,MQL
12287,2025-09-26,Facebook Ads,Mobile,500-1000,Health,Hauts-de-France,SQL
13063,2025-09-26,LinkedIn,Mobile,1000+,Industry,IdF,SQL
12406,2025-09-26,Facebook Ads,Desktop,500-1000,Education,ARA,Client
12951,2025-09-26,LinkedIn,Mobile,10-50,Media,IdF,SQL
12855,2025-09-26,Facebook Ads,Mobile,500-1000,Finance,PAC,SQL
14011,2025-09-26,Facebook Ads,Mobile,100-500,Travel,Grand Est,SQL
10536,2025-09-26,Instagram Ads,Mobile,100-500,Retail,IdF,SQL
11214,2025-09-26,LinkedIn,Desktop,10-50,Finance,IdF,MQL
12288,2025-09-26,Facebook Ads,Tablet,50-100,Travel,Grand Est,MQL
12926,2025-09-26,Instagram Ads,Desktop,1-10,Finance,Hauts-de-France,SQL
10649,2025-09-26,Facebook Ads,Mobile,10-50,Travel,PAC,MQL
12504,2025-09-26,Emailing,Mobile,50-100,Health,IdF,SQL
10616,2025-09-26,Emailing,Desktop,100-500,Travel,Grand Est,MQL
10625,2025-09-26,Facebook Ads,Desktop,50-100,Industry,Hauts-de-France,MQL
14613,2025-09-26,Emailing,Mobile,1000+,Tech,Hauts-de-France,MQL
10615,2025-09-26,Instagram Ads,Desktop,1000+,Education,Pays de la Loire,SQL
11121,2025-09-26,Instagram Ads,Mobile,1-10,Tech,Hauts-de-France,Client
10612,2025-09-26,LinkedIn,Desktop,50-100,Finance,PAC,Client
14804,2025-09-26,Instagram Ads,Mobile,100-500,Tech,Occitanie,Client
10675,2025-09-26,Instagram Ads,Mobile,10-50,Industry,IdF,MQL
12961,2025-09-26,Facebook Ads,Mobile,50-100,Industry,Nouvelle-Aquitaine,Client
10583,2025-09-26,Facebook Ads,Desktop,1-10,Travel,Grand Est,MQL
11078,2025-09-26,Emailing,Mobile,10-50,Health,IdF,Client
11065,2025-09-26,LinkedIn,Desktop,100-500,Energy,IdF,MQL
11133,2025-09-26,Emailing,Mobile,10-50,Energy,Occitanie,MQL
10644,2025-09-26,Emailing,Mobile,50-100,Health,Grand Est,SQL
12379,2025-09-26,Instagram Ads,Mobile,1-10,Travel,PAC,SQL
12845,2025-09-26,Facebook Ads,Mobile,100-500,Finance,Pays de la Loire,SQL
14781,2025-09-26,Emailing,Mobile,1-10,Education,ARA,MQL
11248,2025-09-26,Instagram Ads,Desktop,50-100,Industry,Occitanie,MQL
12963,2025-09-26,Instagram Ads,Mobile,10-50,Tech,Bretagne,SQL
14826,2025-09-26,LinkedIn,Mobile,100-500,Media,PAC,SQL
12941,2025-09-26,LinkedIn,Desktop,10-50,Travel,ARA,Client
14574,2025-09-26,Instagram Ads,Mobile,1-10,Retail,Pays de la Loire,MQL
13107,2025-09-26,Emailing,Mobile,100-500,Tech,Bretagne,MQL
10532,2025-09-26,Instagram Ads,Desktop,50-100,Media,Bretagne,MQL
10516,2025-09-26,Facebook Ads,Desktop,10-50,Health,Grand Est,MQL
10986,2025-09-26,LinkedIn,Mobile,1-10,Energy,ARA,MQL
13112,2025-09-26,LinkedIn,Tablet,10-50,Retail,Nouvelle-Aquitaine,MQL
12216,2025-09-26,Instagram Ads,Mobile,1-10,Tech,Grand Est,MQL
12884,2025-09-26,Emailing,Mobile,1-10,Media,ARA,SQL
14103,2025-09-26,Emailing,Desktop,1000+,Health,Occitanie,SQL
14150,2025-09-26,Emailing,Mobile,1-10,Finance,Nouvelle-Aquitaine,SQL
10507,2025-09-26,Instagram Ads,Mobile,500-1000,Media,Nouvelle-Aquitaine,MQL
12787,2025-09-26,Emailing,Tablet,500-1000,Education,Hauts-de-France,MQL
10506,2025-09-26,Instagram Ads,Mobile,50-100,Travel,IdF,SQL
12190,2025-09-26,Emailing,Mobile,500-1000,Energy,IdF,Client
13144,2025-09-26,Emailing,Tablet,1-10,Energy,IdF,MQL
11243,2025-09-26,Instagram Ads,Desktop,500-1000,Education,Grand Est,SQL
13926,2025-09-26,LinkedIn,Mobile,1-10,Media,IdF,MQL
11245,2025-09-26,LinkedIn,Mobile,1-10,Tech,PAC,MQL
10521,2025-09-26,Facebook Ads,Mobile,1000+,Education,IdF,Client
12228,2025-09-26,Facebook Ads,Tablet,50-100,Travel,Nouvelle-Aquitaine,MQL
12224,2025-09-26,Emailing,Desktop,10-50,Education,Bretagne,SQL
14763,2025-09-26,Emailing,Tablet,1000+,Travel,Pays de la Loire,Client
12229,2025-09-26,Facebook Ads,Mobile,1-10,Education,Bretagne,MQL
12496,2025-09-26,Facebook Ads,Mobile,10-50,Industry,Nouvelle-Aquitaine,MQL
14655,2025-09-26,Emailing,Mobile,1-10,Travel,PAC,SQL
14252,2025-09-26,Facebook Ads,Mobile,1-10,Industry,Nouvelle-Aquitaine,MQL
14018,2025-09-26,Facebook Ads,Mobile,10-50,Industry,IdF,SQL
11036,2025-09-26,Facebook Ads,Desktop,500-1000,Tech,IdF,MQL
14251,2025-09-26,Emailing,Desktop,1000+,Education,IdF,SQL
10531,2025-09-26,Instagram Ads,Mobile,1-10,Retail,Bretagne,SQL
12901,2025-09-26,Instagram Ads,Mobile,10-50,Finance,Hauts-de-France,SQL
10007,2025-09-27,Instagram Ads,Desktop,500-1000,Retail,Nouvelle-Aquitaine,SQL
14789,2025-09-27,Facebook Ads,Mobile,100-500,Health,Nouvelle-Aquitaine,MQL
10081,2025-09-27,LinkedIn,Mobile,50-100,Education,ARA,MQL
11080,2025-09-27,Instagram Ads,Mobile,1000+,Travel,IdF,Client
10006,2025-09-27,Emailing,Desktop,10-50,Education,Nouvelle-Aquitaine,MQL
10118,2025-09-27,Instagram Ads,Desktop,10-50,Finance,Hauts-de-France,SQL
10665,2025-09-27,Emailing,Desktop,10-50,Energy,IdF,Client
14634,2025-09-27,Emailing,Mobile,10-50,Tech,IdF,SQL
10057,2025-09-27,Emailing,Mobile,50-100,Tech,IdF,SQL
11560,2025-09-27,Facebook Ads,Mobile,50-100,Tech,Pays de la Loire,MQL
10052,2025-09-27,Instagram Ads,Mobile,1-10,Energy,Hauts-de-France,MQL
14704,2025-09-27,Facebook Ads,Mobile,1-10,Education,Grand Est,MQL
10046,2025-09-27,Facebook Ads,Mobile,1-10,Media,Bretagne,MQL
10038,2025-09-27,LinkedIn,Desktop,1-10,Travel,IdF,MQL
10844,2025-09-27,Emailing,Desktop,1-10,Education,PAC,Client
10024,2025-09-27,Facebook Ads,Tablet,100-500,Media,Hauts-de-France,SQL
10991,2025-09-27,LinkedIn,Mobile,1-10,Retail,ARA,MQL
14624,2025-09-27,Instagram Ads,Mobile,10-50,Finance,Bretagne,MQL
10846,2025-09-27,Emailing,Mobile,1000+,Industry,ARA,SQL
11002,2025-09-27,Instagram Ads,Desktop,1-10,Travel,Hauts-de-France,Client
11051,2025-09-27,Facebook Ads,Tablet,1-10,Media,ARA,SQL
11050,2025-09-27,Instagram Ads,Mobile,10-50,Finance,Grand Est,MQL
10838,2025-09-27,LinkedIn,Mobile,1-10,Health,Occitanie,MQL
11056,2025-09-27,Instagram Ads,Mobile,50-100,Education,PAC,SQL
10221,2025-09-27,Facebook Ads,Mobile,500-1000,Education,Occitanie,MQL
11488,2025-09-27,Facebook Ads,Mobile,500-1000,Travel,ARA,Client
14823,2025-09-27,Facebook Ads,Mobile,10-50,Travel,Bretagne,MQL
10308,2025-09-27,Instagram Ads,Desktop,100-500,Retail,Occitanie,SQL
11224,2025-09-27,Facebook Ads,Mobile,1-10,Health,IdF,MQL
14533,2025-09-27,Facebook Ads,Desktop,10-50,Education,IdF,SQL
10522,2025-09-27,Instagram Ads,Desktop,1-10,Retail,Grand Est,SQL
10370,2025-09-27,Emailing,Mobile,1-10,Media,Nouvelle-Aquitaine,SQL
11310,2025-09-27,Emailing,Mobile,50-100,Travel,PAC,MQL
11226,2025-09-27,Facebook Ads,Mobile,10-50,Travel,Occitanie,MQL
11229,2025-09-27,Facebook Ads,Mobile,10-50,Energy,IdF,SQL
14882,2025-09-27,Instagram Ads,Mobile,100-500,Industry,PAC,MQL
10793,2025-09-27,LinkedIn,Tablet,10-50,Travel,Hauts-de-France,Client
10941,2025-09-27,Facebook Ads,Mobile,1000+,Energy,Pays de la Loire,Client
10439,2025-09-27,Emailing,Desktop,100-500,Media,PAC,MQL
10441,2025-09-27,Instagram Ads,Mobile,1-10,Education,IdF,Client
11288,2025-09-27,Emailing,Tablet,50-100,Education,IdF,MQL
10453,2025-09-27,Instagram Ads,Mobile,500-1000,Retail,Nouvelle-Aquitaine,SQL
10519,2025-09-27,Emailing,Desktop,1-10,Retail,Hauts-de-France,MQL
10468,2025-09-27,Emailing,Desktop,50-100,Tech,Hauts-de-France,MQL
10512,2025-09-27,Instagram Ads,Desktop,10-50,Retail,Nouvelle-Aquitaine,MQL
11269,2025-09-27,Facebook Ads,Desktop,100-500,Health,ARA,Client
14741,2025-09-27,Emailing,Mobile,10-50,Travel,Bretagne,MQL
11256,2025-09-27,Emailing,Mobile,1-10,Energy,Grand Est,MQL
10429,2025-09-27,Emailing,Desktop,50-100,Media,IdF,MQL
10145,2025-09-27,Emailing,Desktop,50-100,Industry,Grand Est,SQL
11202,2025-09-27,Emailing,Tablet,1-10,Education,ARA,MQL
10274,2025-09-27,Facebook Ads,Mobile,50-100,Travel,Nouvelle-Aquitaine,SQL
10176,2025-09-27,LinkedIn,Desktop,50-100,Travel,Occitanie,MQL
10828,2025-09-27,LinkedIn,Mobile,50-100,Industry,Hauts-de-France,Client
11455,2025-09-27,Instagram Ads,Mobile,10-50,Health,ARA,SQL
11126,2025-09-27,Emailing,Mobile,1-10,Travel,IdF,MQL
14606,2025-09-27,Instagram Ads,Desktop,1-10,Travel,Occitanie,MQL
14604,2025-09-27,LinkedIn,Desktop,100-500,Tech,Grand Est,SQL
14723,2025-09-27,Facebook Ads,Desktop,1-10,Tech,ARA,MQL
14492,2025-09-27,Facebook Ads,Mobile,10-50,Travel,ARA,MQL
10213,2025-09-27,Emailing,Desktop,1-10,Travel,Grand Est,Client
10816,2025-09-27,LinkedIn,Mobile,50-100,Industry,IdF,MQL
11346,2025-09-27,Facebook Ads,Mobile,1-10,Media,Pays de la Loire,SQL
10902,2025-09-27,Emailing,Mobile,1000+,Retail,PAC,Client
11157,2025-09-27,Instagram Ads,Desktop,50-100,Tech,IdF,Client
10225,2025-09-27,Emailing,Mobile,1-10,Media,Occitanie,MQL
14592,2025-09-27,Facebook Ads,Desktop,10-50,Health,IdF,MQL
14756,2025-09-27,Emailing,Mobile,1-10,Education,Hauts-de-France,MQL
10908,2025-09-27,Emailing,Mobile,1000+,Travel,Hauts-de-France,MQL
14813,2025-09-27,Facebook Ads,Desktop,1-10,Energy,Bretagne,MQL
11376,2025-09-27,Facebook Ads,Desktop,10-50,Retail,IdF,MQL
11371,2025-09-27,Emailing,Mobile,1-10,Energy,Bretagne,MQL
10949,2025-09-27,LinkedIn,Desktop,100-500,Tech,IdF,SQL
10808,2025-09-27,Facebook Ads,Desktop,50-100,Industry,Hauts-de-France,SQL
11402,2025-09-27,Emailing,Mobile,10-50,Tech,Occitanie,MQL
10762,2025-09-27,Emailing,Tablet,10-50,Energy,Grand Est,MQL
12499,2025-09-27,Facebook Ads,Desktop,500-1000,Finance,Hauts-de-France,MQL
12304,2025-09-27,Instagram Ads,Mobile,10-50,Tech,IdF,MQL
13525,2025-09-27,Emailing,Mobile,500-1000,Media,Hauts-de-France,SQL
13803,2025-09-27,Instagram Ads,Tablet,10-50,Education,Hauts-de-France,MQL
13536,2025-09-27,Emailing,Mobile,1-10,Industry,Bretagne,Client
14299,2025-09-27,LinkedIn,Mobile,1-10,Education,Hauts-de-France,MQL
12530,2025-09-27,LinkedIn,Mobile,50-100,Health,Bretagne,Client
13006,2025-09-27,Instagram Ads,Desktop,50-100,Energy,PAC,MQL
12536,2025-09-27,LinkedIn,Desktop,10-50,Travel,ARA,Client
13125,2025-09-27,LinkedIn,Mobile,50-100,Education,ARA,MQL
12386,2025-09-27,Facebook Ads,Mobile,10-50,Retail,Occitanie,MQL
13806,2025-09-27,Facebook Ads,Mobile,100-500,Education,Pays de la Loire,MQL
13135,2025-09-27,LinkedIn,Mobile,100-500,Tech,Pays de la Loire,Client
11880,2025-09-27,LinkedIn,Desktop,10-50,Energy,Nouvelle-Aquitaine,MQL
11864,2025-09-27,Instagram Ads,Mobile,500-1000,Education,Pays de la Loire,MQL
13001,2025-09-27,Instagram Ads,Desktop,10-50,Tech,Occitanie,MQL
12583,2025-09-27,Facebook Ads,Mobile,50-100,Media,IdF,SQL
12369,2025-09-27,LinkedIn,Tablet,50-100,Education,Nouvelle-Aquitaine,MQL
14312,2025-09-27,Emailing,Desktop,1-10,Education,Occitanie,SQL
13588,2025-09-27,Emailing,Mobile,50-100,Industry,IdF,MQL
12974,2025-09-27,Facebook Ads,Mobile,10-50,Energy,ARA,MQL
11856,2025-09-27,LinkedIn,Desktop,1-10,Tech,IdF,MQL
13003,2025-09-27,LinkedIn,Tablet,500-1000,Industry,Grand Est,MQL
13357,2025-09-27,Facebook Ads,Mobile,10-50,Health,ARA,Client
13964,2025-09-27,Emailing,Mobile,100-500,Media,PAC,SQL
13509,2025-09-27,Emailing,Mobile,50-100,Industry,Hauts-de-France,SQL
12455,2025-09-27,Emailing,Tablet,10-50,Finance,IdF,MQL
14316,2025-09-27,LinkedIn,Desktop,1-10,Energy,ARA,Client
13098,2025-09-27,Emailing,Mobile,500-1000,Media,ARA,MQL
12024,2025-09-27,Facebook Ads,Mobile,1-10,Health,Bretagne,MQL
13381,2025-09-27,Facebook Ads,Mobile,1-10,Education,Occitanie,MQL
12005,2025-09-27,LinkedIn,Mobile,1-10,Tech,Nouvelle-Aquitaine,Client
13082,2025-09-27,Emailing,Mobile,10-50,Industry,Hauts-de-France,MQL
12478,2025-09-27,Emailing,Desktop,100-500,Energy,ARA,MQL
13388,2025-09-27,Emailing,Mobile,10-50,Finance,PAC,MQL
14307,2025-09-27,LinkedIn,Desktop,1-10,Energy,Occitanie,Client
13409,2025-09-27,Emailing,Mobile,10-50,Energy,IdF,SQL
13847,2025-09-27,Facebook Ads,Desktop,1-10,Health,IdF,SQL
13960,2025-09-27,Facebook Ads,Mobile,100-500,Energy,Occitanie,MQL
13106,2025-09-27,LinkedIn,Mobile,50-100,Retail,Bretagne,MQL
12501,2025-09-27,Instagram Ads,Desktop,1-10,Finance,IdF,SQL
13489,2025-09-27,Facebook Ads,Mobile,100-500,Industry,ARA,Client
11953,2025-09-27,LinkedIn,Mobile,50-100,Finance,ARA,MQL
11951,2025-09-27,Emailing,Mobile,100-500,Education,Pays de la Loire,MQL
12502,2025-09-27,Facebook Ads,Mobile,100-500,Tech,Occitanie,Client
12084,2025-09-27,Facebook Ads,Desktop,1-10,Retail,ARA,MQL
12515,2025-09-27,Instagram Ads,Desktop,1-10,Energy,Grand Est,SQL
13994,2025-09-27,Facebook Ads,Mobile,50-100,Energy,Grand Est,MQL
12362,2025-09-27,Facebook Ads,Mobile,1-10,Energy,Occitanie,MQL
13587,2025-09-27,Instagram Ads,Desktop,50-100,Media,Pays de la Loire,SQL
13622,2025-09-27,Emailing,Mobile,50-100,Health,IdF,MQL
12327,2025-09-27,Emailing,Desktop,500-1000,Travel,Pays de la Loire,SQL
13177,2025-09-27,Instagram Ads,Desktop,1-10,Travel,Pays de la Loire,Client
12695,2025-09-27,Facebook Ads,Desktop,10-50,Education,Nouvelle-Aquitaine,MQL
13997,2025-09-27,Facebook Ads,Tablet,100-500,Travel,IdF,SQL
14429,2025-09-27,Instagram Ads,Desktop,50-100,Education,PAC,SQL
11784,2025-09-27,LinkedIn,Desktop,1000+,Industry,IdF,MQL
12259,2025-09-27,Facebook Ads,Mobile,50-100,Industry,Occitanie,SQL
13669,2025-09-27,Facebook Ads,Desktop,1000+,Travel,IdF,MQL
12823,2025-09-27,Emailing,Desktop,10-50,Media,PAC,MQL
11760,2025-09-27,Facebook Ads,Mobile,1-10,Media,Grand Est,MQL
13672,2025-09-27,LinkedIn,Mobile,1-10,Energy,Bretagne,MQL
13676,2025-09-27,Emailing,Mobile,10-50,Health,Nouvelle-Aquitaine,MQL
12275,2025-09-27,LinkedIn,Desktop,1-10,Energy,Occitanie,MQL
13232,2025-09-27,Emailing,Desktop,1-10,Energy,Nouvelle-Aquitaine,Client
13231,2025-09-27,LinkedIn,Mobile,50-100,Finance,IdF,MQL
14072,2025-09-27,LinkedIn,Mobile,500-1000,Media,PAC,SQL
12781,2025-09-27,Instagram Ads,Mobile,1-10,Travel,IdF,MQL
13709,2025-09-27,Instagram Ads,Desktop,100-500,Industry,Grand Est,MQL
12309,2025-09-27,Facebook Ads,Mobile,100-500,Energy,Pays de la Loire,MQL
12673,2025-09-27,Emailing,Mobile,50-100,Finance,PAC,Client
12334,2025-09-27,Emailing,Mobile,100-500,Education,IdF,SQL
12464,2025-09-27,LinkedIn,Mobile,100-500,Industry,IdF,MQL
13255,2025-09-27,Emailing,Desktop,10-50,Health,Grand Est,Client
14388,2025-09-27,Emailing,Mobile,500-1000,Travel,Hauts-de-France,SQL
12663,2025-09-27,LinkedIn,Mobile,10-50,Energy,IdF,SQL
12352,2025-09-27,LinkedIn,Mobile,50-100,Health,Pays de la Loire,MQL
13634,2025-09-27,Emailing,Mobile,100-500,Travel,Nouvelle-Aquitaine,SQL
12625,2025-09-27,Instagram Ads,Desktop,10-50,Retail,IdF,SQL
14384,2025-09-27,Instagram Ads,Mobile,1-10,Health,IdF,MQL
14032,2025-09-27,Emailing,Mobile,50-100,Education,IdF,MQL
11838,2025-09-27,Instagram Ads,Mobile,10-50,Finance,ARA,SQL
13150,2025-09-27,LinkedIn,Mobile,100-500,Industry,Hauts-de-France,SQL
